instante,TA,HA,radiacion,precipitacion,eto
2018-01-10 01:00:00,7.66,85.4,0.0,0.0,1.65
2018-01-10 01:30:00,7.64,86.7,0.0,0.6,1.65
2018-01-10 02:00:00,7.98,88.3,0.0,1.2,1.65
2018-01-10 02:30:00,8.0,89.2,0.0,0.2,1.65
2018-01-10 03:00:00,7.75,90.0,0.0,0.0,1.65
2018-01-10 03:30:00,7.54,90.6,0.0,0.2,1.65
2018-01-10 04:00:00,7.39,91.1,0.0,1.2,1.65
2018-01-10 04:30:00,7.7,91.7,0.0,0.2,1.65
2018-01-10 05:00:00,7.54,91.4,0.0,0.0,1.65
2018-01-10 05:30:00,7.26,91.7,0.0,0.0,1.65
2018-01-10 06:00:00,7.26,91.9,0.0,0.0,1.65
2018-01-10 06:30:00,6.93,92.0,0.0,0.0,1.65
2018-01-10 07:00:00,6.5,91.7,0.0,0.0,1.65
2018-01-10 07:30:00,6.12,91.9,1.8,0.0,1.65
2018-01-10 08:00:00,5.76,91.9,12.22,0.0,1.65
2018-01-10 08:30:00,5.85,92.1,60.72,0.0,1.65
2018-01-10 09:00:00,7.19,92.1,235.9,0.0,1.65
2018-01-10 09:30:00,8.71,90.0,228.2,0.0,1.65
2018-01-10 10:00:00,9.28,86.6,164.9,0.0,1.65
2018-01-10 10:30:00,9.99,83.3,358.3,0.0,1.65
2018-01-10 11:00:00,11.15,76.0,454.2,0.0,1.65
2018-01-10 11:30:00,12.17,72.3,497.3,0.0,1.65
2018-01-10 12:00:00,13.13,68.12,517.2,0.0,1.65
2018-01-10 12:30:00,14.23,64.2,525.8,0.0,1.65
2018-01-10 13:00:00,15.21,60.24,515.1,0.0,1.65
2018-01-10 13:30:00,16.35,57.13,491.9,0.0,1.65
2018-01-10 14:00:00,17.08,51.67,427.0,0.0,1.65
2018-01-10 14:30:00,17.34,45.77,351.3,0.0,1.65
2018-01-10 15:00:00,17.65,40.46,347.7,0.0,1.65
2018-01-10 15:30:00,17.22,39.56,275.3,0.0,1.65
2018-01-10 16:00:00,17.09,39.43,195.2,0.0,1.65
2018-01-10 16:30:00,16.58,40.19,111.0,0.0,1.65
2018-01-10 23:00:00,10.58,60.03,0.0,0.0,1.65
2018-01-10 23:30:00,11.42,58.24,0.0,0.0,1.65
2018-01-11 00:00:00,13.15,51.07,0.0,0.0,3.29
2018-01-11 00:30:00,13.59,48.74,0.0,0.0,3.29
2018-01-11 01:00:00,13.21,49.07,0.0,0.0,3.29
2018-01-11 01:30:00,13.09,47.39,0.0,0.0,3.29
2018-01-11 02:00:00,13.04,48.42,0.0,0.0,3.29
2018-01-11 02:30:00,12.51,49.74,0.0,0.0,3.29
2018-01-11 03:00:00,12.33,48.89,0.0,0.0,3.29
2018-01-11 03:30:00,12.12,48.79,0.0,0.0,3.29
2018-01-11 04:00:00,11.96,48.47,0.0,0.0,3.29
2018-01-11 04:30:00,11.85,48.83,0.0,0.0,3.29
2018-01-11 05:00:00,11.83,48.3,0.0,0.0,3.29
2018-01-11 05:30:00,11.85,46.89,0.0,0.0,3.29
2018-01-11 06:00:00,11.94,44.21,0.0,0.0,3.29
2018-01-11 06:30:00,11.49,45.5,0.0,0.0,3.29
2018-01-11 07:00:00,11.42,44.18,0.05,0.0,3.29
2018-01-11 07:30:00,11.51,43.09,4.13,0.0,3.29
2018-01-11 08:00:00,11.74,41.97,44.41,0.0,3.29
2018-01-11 08:30:00,12.1,42.6,126.1,0.0,3.29
2018-01-11 09:00:00,12.33,42.66,206.3,0.0,3.29
2018-01-11 09:30:00,12.68,43.72,286.0,0.0,3.29
2018-01-11 10:00:00,13.08,44.26,359.8,0.0,3.29
2018-01-11 10:30:00,13.39,44.28,422.8,0.0,3.29
2018-01-11 11:00:00,13.72,43.64,475.1,0.0,3.29
2018-01-11 11:30:00,14.0,42.43,521.8,0.0,3.29
2018-01-11 12:00:00,14.07,39.37,400.3,0.0,3.29
2018-01-11 12:30:00,14.16,39.93,500.5,0.0,3.29
2018-01-11 13:00:00,14.56,37.88,499.8,0.0,3.29
2018-01-11 13:30:00,14.18,40.22,227.4,0.0,3.29
2018-01-11 14:00:00,13.22,42.48,443.1,0.0,3.29
2018-01-11 14:30:00,14.07,39.6,407.0,0.0,3.29
2018-01-11 15:00:00,14.25,37.43,326.9,0.0,3.29
2018-01-11 15:30:00,13.82,38.46,278.1,0.0,3.29
2018-01-11 16:00:00,13.6,39.98,196.8,0.0,3.29
2018-01-11 16:30:00,13.15,40.56,114.9,0.0,3.29
2018-01-11 17:00:00,13.05,39.18,32.84,0.0,3.29
2018-01-11 17:30:00,12.66,38.45,2.25,0.0,3.29
2018-01-11 18:00:00,12.59,38.61,0.0,0.0,3.29
2018-01-11 18:30:00,12.52,39.08,0.0,0.0,3.29
2018-01-11 19:00:00,12.33,39.81,0.0,0.0,3.29
2018-01-11 19:30:00,12.33,38.63,0.0,0.0,3.29
2018-01-11 20:00:00,12.27,38.41,0.0,0.0,3.29
2018-01-11 20:30:00,11.94,39.98,0.0,0.0,3.29
2018-01-11 21:00:00,11.29,43.51,0.0,0.0,3.29
2018-01-11 21:30:00,10.66,46.6,0.0,0.0,3.29
2018-01-11 22:00:00,11.16,44.63,0.0,0.0,3.29
2018-01-11 22:30:00,11.51,43.24,0.0,0.0,3.29
2018-01-11 23:00:00,11.51,42.15,0.0,0.0,3.29
2018-01-11 23:30:00,11.47,42.28,0.0,0.0,3.29
2018-01-12 00:00:00,11.31,43.22,0.0,0.0,2.12
2018-01-12 00:30:00,11.18,43.13,0.0,0.0,2.12
2018-01-12 01:00:00,10.78,43.74,0.0,0.0,2.12
2018-01-12 01:30:00,11.02,42.06,0.0,0.0,2.12
2018-01-12 02:00:00,10.2,45.17,0.0,0.0,2.12
2018-01-12 02:30:00,9.08,49.17,0.0,0.0,2.12
2018-01-12 03:00:00,9.6,47.14,0.0,0.0,2.12
2018-01-12 03:30:00,10.92,42.7,0.0,0.0,2.12
2018-01-12 04:00:00,10.56,43.25,0.0,0.0,2.12
2018-01-12 04:30:00,10.78,42.44,0.0,0.0,2.12
2018-01-12 05:00:00,10.51,43.67,0.0,0.0,2.12
2018-01-12 05:30:00,10.06,46.64,0.0,0.0,2.12
2018-01-12 06:00:00,9.44,49.39,0.0,0.0,2.12
2018-01-12 06:30:00,9.44,48.86,0.0,0.0,2.12
2018-01-12 07:00:00,8.75,51.48,0.04,0.0,2.12
2018-01-12 07:30:00,8.62,52.29,4.05,0.0,2.12
2018-01-12 08:00:00,9.21,49.92,46.66,0.0,2.12
2018-01-12 08:30:00,10.03,47.59,131.2,0.0,2.12
2018-01-12 09:00:00,10.74,45.53,213.8,0.0,2.12
2018-01-12 09:30:00,11.07,46.1,291.2,0.0,2.12
2018-01-12 10:00:00,11.79,44.02,368.8,0.0,2.12
2018-01-12 10:30:00,12.95,42.0,431.3,0.0,2.12
2018-01-12 11:00:00,13.57,39.85,480.9,0.0,2.12
2018-01-12 11:30:00,13.83,38.3,514.5,0.0,2.12
2018-01-12 12:00:00,13.69,40.47,537.3,0.0,2.12
2018-01-12 12:30:00,13.96,40.45,545.3,0.0,2.12
2018-01-12 13:00:00,14.49,36.52,537.6,0.0,2.12
2018-01-12 13:30:00,15.01,35.18,513.4,0.0,2.12
2018-01-12 14:00:00,15.65,33.3,478.3,0.0,2.12
2018-01-12 14:30:00,15.8,34.65,427.3,0.0,2.12
2018-01-12 15:00:00,15.59,33.85,364.3,0.0,2.12
2018-01-12 15:30:00,15.64,33.58,268.4,0.0,2.12
2018-01-12 16:00:00,15.39,35.08,165.4,0.0,2.12
2018-01-12 16:30:00,14.91,37.31,110.8,0.0,2.12
2018-01-12 17:00:00,14.25,40.18,42.55,0.0,2.12
2018-01-12 17:30:00,12.78,43.64,2.45,0.0,2.12
2018-01-12 18:00:00,12.32,43.32,0.0,0.0,2.12
2018-01-12 18:30:00,11.9,42.88,0.0,0.0,2.12
2018-01-12 19:00:00,10.82,48.16,0.0,0.0,2.12
2018-01-12 19:30:00,11.87,44.09,0.0,0.0,2.12
2018-01-12 20:00:00,10.6,48.9,0.0,0.0,2.12
2018-01-12 20:30:00,10.28,50.69,0.0,0.0,2.12
2018-01-12 21:00:00,10.67,48.88,0.0,0.0,2.12
2018-01-12 21:30:00,9.86,52.25,0.0,0.0,2.12
2018-01-12 22:00:00,9.91,51.02,0.0,0.0,2.12
2018-01-12 22:30:00,11.58,45.86,0.0,0.0,2.12
2018-01-12 23:00:00,9.99,51.76,0.0,0.0,2.12
2018-01-12 23:30:00,9.17,54.75,0.0,0.0,2.12
2018-01-13 00:00:00,8.21,58.22,0.0,0.0,0.84
2018-01-13 00:30:00,7.95,59.21,0.0,0.0,0.84
2018-01-13 01:00:00,7.46,61.57,0.0,0.0,0.84
2018-01-13 01:30:00,7.08,63.11,0.0,0.0,0.84
2018-01-13 02:00:00,6.68,64.45,0.0,0.0,0.84
2018-01-13 02:30:00,5.68,70.2,0.0,0.0,0.84
2018-01-13 03:00:00,5.17,72.4,0.0,0.0,0.84
2018-01-13 03:30:00,4.64,73.9,0.0,0.0,0.84
2018-01-13 04:00:00,4.01,75.0,0.0,0.0,0.84
2018-01-13 04:30:00,4.28,73.6,0.0,0.0,0.84
2018-01-13 05:00:00,3.92,73.6,0.0,0.0,0.84
2018-01-13 05:30:00,3.34,77.0,0.0,0.0,0.84
2018-01-13 06:00:00,3.21,78.7,0.0,0.0,0.84
2018-01-13 06:30:00,3.39,76.0,0.0,0.0,0.84
2018-01-13 07:00:00,4.56,70.4,0.0,0.0,0.84
2018-01-13 07:30:00,4.1,75.8,2.42,0.0,0.84
2018-01-13 08:00:00,4.12,75.2,18.89,0.0,0.84
2018-01-13 08:30:00,4.46,75.4,58.08,0.0,0.84
2018-01-13 09:00:00,5.51,74.9,105.8,0.0,0.84
2018-01-13 09:30:00,6.6,66.57,148.6,0.0,0.84
2018-01-13 10:00:00,8.02,59.69,163.8,0.0,0.84
2018-01-13 10:30:00,9.85,55.75,244.1,0.0,0.84
2018-01-13 11:00:00,10.04,52.66,247.3,0.0,0.84
2018-01-13 11:30:00,11.53,48.54,525.1,0.0,0.84
2018-01-13 12:00:00,13.55,47.18,455.0,0.0,0.84
2018-01-13 12:30:00,13.58,53.81,399.7,0.0,0.84
2018-01-13 13:00:00,13.24,55.63,285.8,0.0,0.84
2018-01-13 13:30:00,13.31,56.93,265.1,0.0,0.84
2018-01-13 14:00:00,13.29,57.42,182.6,0.0,0.84
2018-01-13 14:30:00,13.0,58.14,157.7,0.0,0.84
2018-01-13 15:00:00,13.29,57.8,208.5,0.0,0.84
2018-01-13 15:30:00,13.67,56.67,267.6,0.0,0.84
2018-01-13 16:00:00,13.71,57.02,166.9,0.0,0.84
2018-01-13 16:30:00,12.98,59.99,68.32,0.0,0.84
2018-01-13 17:00:00,11.08,68.44,10.63,0.0,0.84
2018-01-13 17:30:00,9.8,74.7,1.2,0.0,0.84
2018-01-13 18:00:00,10.24,73.2,0.0,0.0,0.84
2018-01-13 18:30:00,10.02,75.0,0.0,0.0,0.84
2018-01-13 19:00:00,9.95,76.3,0.0,0.0,0.84
2018-01-13 19:30:00,9.99,76.3,0.0,0.0,0.84
2018-01-13 20:00:00,9.32,79.0,0.0,0.0,0.84
2018-01-13 20:30:00,8.3,81.8,0.0,0.0,0.84
2018-01-13 21:00:00,7.19,84.4,0.0,0.0,0.84
2018-01-13 21:30:00,6.68,83.6,0.0,0.0,0.84
2018-01-13 22:00:00,6.14,84.9,0.0,0.0,0.84
2018-01-13 22:30:00,5.97,85.7,0.0,0.0,0.84
2018-01-13 23:00:00,5.72,85.3,0.0,0.0,0.84
2018-01-13 23:30:00,4.79,86.1,0.0,0.0,0.84
2018-01-14 00:00:00,5.62,85.7,0.0,0.0,1.19
2018-01-14 00:30:00,5.26,84.1,0.0,0.0,1.19
2018-01-14 01:00:00,3.97,86.7,0.0,0.0,1.19
2018-01-14 01:30:00,9.45,59.15,0.0,0.0,1.19
2018-01-14 02:00:00,9.24,58.41,0.0,0.0,1.19
2018-01-14 02:30:00,10.11,54.11,0.0,0.0,1.19
2018-01-14 03:00:00,10.39,52.61,0.0,0.0,1.19
2018-01-14 03:30:00,7.82,61.88,0.0,0.0,1.19
2018-01-14 04:00:00,7.42,63.85,0.0,0.0,1.19
2018-01-14 04:30:00,6.26,68.84,0.0,0.0,1.19
2018-01-14 05:00:00,5.36,72.3,0.0,0.0,1.19
2018-01-14 05:30:00,6.58,68.81,0.0,0.0,1.19
2018-01-14 06:00:00,8.28,61.39,0.0,0.0,1.19
2018-01-14 06:30:00,6.56,67.02,0.0,0.0,1.19
2018-01-14 07:00:00,5.4,71.3,0.01,0.0,1.19
2018-01-14 07:30:00,4.64,76.0,5.67,0.0,1.19
2018-01-14 08:00:00,6.38,70.6,51.94,0.0,1.19
2018-01-14 08:30:00,6.72,69.08,133.8,0.0,1.19
2018-01-14 09:00:00,8.63,62.21,245.3,0.0,1.19
2018-01-14 09:30:00,10.57,57.09,376.7,0.0,1.19
2018-01-14 10:00:00,12.16,52.34,450.3,0.0,1.19
2018-01-14 10:30:00,12.84,49.42,367.2,0.0,1.19
2018-01-14 11:00:00,12.67,46.26,353.0,0.0,1.19
2018-01-14 11:30:00,13.2,46.08,489.4,0.0,1.19
2018-01-14 12:00:00,13.22,44.42,316.3,0.0,1.19
2018-01-14 12:30:00,13.44,45.38,442.5,0.0,1.19
2018-01-14 13:00:00,14.18,43.93,560.8,0.0,1.19
2018-01-14 13:30:00,14.63,41.67,552.9,0.0,1.19
2018-01-14 14:00:00,15.16,41.0,443.4,0.0,1.19
2018-01-14 14:30:00,14.46,41.8,236.3,0.0,1.19
2018-01-14 15:00:00,14.26,43.23,166.7,0.0,1.19
2018-01-14 15:30:00,13.8,44.44,114.9,0.0,1.19
2018-01-14 16:00:00,13.44,44.82,68.84,0.0,1.19
2018-01-14 16:30:00,13.12,47.27,41.49,0.0,1.19
2018-01-14 17:00:00,12.48,54.31,9.77,0.0,1.19
2018-01-14 17:30:00,11.99,54.18,0.66,0.0,1.19
2018-01-14 18:00:00,11.36,57.37,0.0,0.0,1.19
2018-01-14 18:30:00,11.97,54.59,0.0,0.0,1.19
2018-01-14 19:00:00,10.88,63.82,0.0,0.0,1.19
2018-01-14 19:30:00,10.44,67.89,0.0,0.0,1.19
2018-01-14 20:00:00,9.79,70.7,0.0,0.0,1.19
2018-01-14 20:30:00,10.17,63.4,0.0,0.0,1.19
2018-01-14 21:00:00,9.46,70.2,0.0,0.0,1.19
2018-01-14 21:30:00,9.01,76.5,0.0,0.0,1.19
2018-01-14 22:00:00,8.9,78.7,0.0,0.0,1.19
2018-01-14 22:30:00,8.56,80.5,0.0,0.0,1.19
2018-01-14 23:00:00,8.3,83.3,0.0,0.0,1.19
2018-01-14 23:30:00,8.1,85.6,0.0,0.2,1.19
2018-01-15 00:00:00,7.97,87.5,0.0,0.4,1.07
2018-01-15 00:30:00,7.81,88.8,0.0,0.4,1.07
2018-01-15 01:00:00,7.72,89.6,0.0,0.4,1.07
2018-01-15 01:30:00,7.88,89.7,0.0,0.8,1.07
2018-01-15 02:00:00,7.77,89.4,0.0,0.6,1.07
2018-01-15 02:30:00,7.68,90.6,0.0,0.8,1.07
2018-01-15 03:00:00,7.7,91.4,0.0,1.0,1.07
2018-01-15 03:30:00,7.75,91.4,0.0,0.0,1.07
2018-01-15 04:00:00,7.66,90.9,0.0,0.6,1.07
2018-01-15 04:30:00,7.5,90.7,0.0,1.0,1.07
2018-01-15 05:00:00,7.46,91.4,0.0,0.2,1.07
2018-01-15 05:30:00,7.1,91.7,0.0,0.2,1.07
2018-01-15 06:00:00,7.08,91.7,0.0,0.0,1.07
2018-01-15 06:30:00,6.9,91.7,0.0,0.4,1.07
2018-01-15 07:00:00,7.06,91.8,0.0,0.8,1.07
2018-01-15 07:30:00,7.19,91.9,0.74,0.4,1.07
2018-01-15 08:00:00,7.26,92.0,12.03,0.2,1.07
2018-01-15 08:30:00,7.42,91.1,31.04,0.0,1.07
2018-01-15 09:00:00,7.71,90.0,83.0,0.0,1.07
2018-01-15 09:30:00,7.93,88.5,86.5,0.0,1.07
2018-01-15 10:00:00,8.39,89.2,206.7,0.0,1.07
2018-01-15 10:30:00,9.04,86.3,173.5,0.0,1.07
2018-01-15 11:00:00,9.88,85.8,298.5,0.0,1.07
2018-01-15 11:30:00,10.84,81.0,236.7,0.0,1.07
2018-01-15 12:00:00,10.76,80.9,214.4,0.0,1.07
2018-01-15 12:30:00,11.21,77.3,444.9,0.0,1.07
2018-01-15 13:00:00,12.48,69.28,506.6,0.0,1.07
2018-01-15 13:30:00,13.59,62.55,516.2,0.0,1.07
2018-01-15 14:00:00,13.58,59.41,426.8,0.0,1.07
2018-01-15 14:30:00,13.62,58.25,220.4,0.0,1.07
2018-01-15 15:00:00,13.27,58.31,257.4,0.0,1.07
2018-01-15 15:30:00,13.87,56.01,292.0,0.0,1.07
2018-01-15 16:00:00,14.29,54.96,208.4,0.0,1.07
2018-01-15 16:30:00,14.72,52.15,109.6,0.0,1.07
2018-01-15 17:00:00,13.44,56.08,38.19,0.0,1.07
2018-01-15 17:30:00,11.71,65.38,3.24,0.0,1.07
2018-01-15 18:00:00,10.36,71.7,0.0,0.0,1.07
2018-01-15 18:30:00,9.79,74.3,0.0,0.0,1.07
2018-01-15 19:00:00,9.68,73.3,0.0,0.0,1.07
2018-01-15 19:30:00,8.01,78.7,0.0,0.0,1.07
2018-01-15 20:00:00,7.66,79.4,0.0,0.0,1.07
2018-01-15 20:30:00,6.97,81.5,0.0,0.0,1.07
2018-01-15 21:00:00,7.42,79.0,0.0,0.0,1.07
2018-01-15 21:30:00,6.5,80.2,0.0,0.0,1.07
2018-01-15 22:00:00,6.19,81.2,0.0,0.0,1.07
2018-01-15 22:30:00,6.11,82.7,0.0,0.0,1.07
2018-01-15 23:00:00,5.77,83.7,0.0,0.0,1.07
2018-01-15 23:30:00,6.15,79.4,0.0,0.0,1.07
2018-01-16 00:00:00,5.98,79.1,0.0,0.0,2.05
2018-01-16 00:30:00,5.75,78.8,0.0,0.0,2.05
2018-01-16 01:00:00,5.37,80.7,0.0,0.0,2.05
2018-01-16 01:30:00,6.25,75.9,0.0,0.0,2.05
2018-01-16 02:00:00,5.91,75.5,0.0,0.0,2.05
2018-01-16 02:30:00,5.06,79.2,0.0,0.0,2.05
2018-01-16 03:00:00,5.35,77.7,0.0,0.0,2.05
2018-01-16 03:30:00,6.7,71.8,0.0,0.0,2.05
2018-01-16 04:00:00,6.89,70.2,0.0,0.0,2.05
2018-01-16 04:30:00,6.49,72.0,0.0,0.0,2.05
2018-01-16 05:00:00,6.51,69.94,0.0,0.0,2.05
2018-01-16 05:30:00,5.63,74.2,0.0,0.0,2.05
2018-01-16 06:00:00,6.02,71.7,0.0,0.0,2.05
2018-01-16 06:30:00,5.61,73.4,0.0,0.0,2.05
2018-01-16 07:00:00,5.26,74.2,0.09,0.0,2.05
2018-01-16 07:30:00,5.37,73.2,4.66,0.0,2.05
2018-01-16 08:00:00,5.33,74.0,48.74,0.0,2.05
2018-01-16 08:30:00,6.11,71.6,130.0,0.0,2.05
2018-01-16 09:00:00,8.03,63.86,212.6,0.0,2.05
2018-01-16 09:30:00,9.38,58.26,294.1,0.0,2.05
2018-01-16 10:00:00,10.62,54.96,364.7,0.0,2.05
2018-01-16 10:30:00,12.11,51.28,424.5,0.0,2.05
2018-01-16 11:00:00,13.58,48.17,474.1,0.0,2.05
2018-01-16 11:30:00,14.55,46.62,508.5,0.0,2.05
2018-01-16 12:00:00,15.86,42.7,531.3,0.0,2.05
2018-01-16 12:30:00,17.24,40.85,537.9,0.0,2.05
2018-01-16 13:00:00,17.7,40.22,529.0,0.0,2.05
2018-01-16 13:30:00,18.67,39.36,504.7,0.0,2.05
2018-01-16 14:00:00,19.25,39.47,469.6,0.0,2.05
2018-01-16 14:30:00,18.83,40.41,420.8,0.0,2.05
2018-01-16 15:00:00,19.21,40.17,359.7,0.0,2.05
2018-01-16 15:30:00,19.54,39.92,289.5,0.0,2.05
2018-01-16 16:00:00,19.54,40.95,209.1,0.0,2.05
2018-01-16 16:30:00,19.34,41.68,126.0,0.0,2.05
2018-01-16 17:00:00,18.85,41.48,41.59,0.0,2.05
2018-01-16 17:30:00,17.85,44.32,3.27,0.0,2.05
2018-01-16 18:00:00,17.32,45.69,0.03,0.0,2.05
2018-01-16 18:30:00,17.64,44.71,0.0,0.0,2.05
2018-01-16 19:00:00,18.05,42.9,0.0,0.0,2.05
2018-01-16 19:30:00,17.38,44.4,0.0,0.0,2.05
2018-01-16 23:00:00,12.55,61.48,0.0,0.0,2.05
2018-01-16 23:30:00,10.83,68.8,0.0,0.0,2.05
2018-01-17 00:00:00,12.14,63.36,0.0,0.0,2.3
2018-01-17 00:30:00,12.92,59.63,0.0,0.0,2.3
2018-01-17 01:00:00,11.07,64.68,0.0,0.0,2.3
2018-01-17 01:30:00,13.26,58.96,0.0,0.0,2.3
2018-01-17 02:00:00,13.75,56.12,0.0,0.0,2.3
2018-01-17 02:30:00,13.61,56.27,0.0,0.0,2.3
2018-01-17 03:00:00,14.54,53.13,0.0,0.0,2.3
2018-01-17 03:30:00,15.18,51.79,0.0,0.0,2.3
2018-01-17 04:00:00,14.69,54.0,0.0,0.0,2.3
2018-01-17 04:30:00,14.29,54.65,0.0,0.0,2.3
2018-01-17 05:00:00,14.62,53.42,0.0,0.0,2.3
2018-01-17 05:30:00,11.09,65.13,0.0,0.0,2.3
2018-01-17 06:00:00,10.99,66.56,0.0,0.0,2.3
2018-01-17 06:30:00,14.37,53.28,0.0,0.0,2.3
2018-01-17 07:00:00,13.18,56.89,0.11,0.0,2.3
2018-01-17 07:30:00,12.98,58.29,5.11,0.0,2.3
2018-01-17 08:00:00,12.69,59.42,51.44,0.0,2.3
2018-01-17 08:30:00,12.87,59.15,134.4,0.0,2.3
2018-01-17 09:00:00,13.91,55.61,217.1,0.0,2.3
2018-01-17 09:30:00,14.76,54.8,298.2,0.0,2.3
2018-01-17 10:00:00,15.75,49.61,372.8,0.0,2.3
2018-01-17 10:30:00,15.95,50.1,435.5,0.0,2.3
2018-01-17 11:00:00,16.67,48.55,489.4,0.0,2.3
2018-01-17 11:30:00,17.42,47.09,525.7,0.0,2.3
2018-01-17 12:00:00,18.05,44.83,548.0,0.0,2.3
2018-01-17 12:30:00,18.63,42.13,555.5,0.0,2.3
2018-01-17 13:00:00,19.39,38.02,550.4,0.0,2.3
2018-01-17 13:30:00,19.87,36.23,528.4,0.0,2.3
2018-01-17 14:00:00,20.29,35.16,493.6,0.0,2.3
2018-01-17 14:30:00,20.93,31.23,443.8,0.0,2.3
2018-01-17 15:00:00,21.31,28.79,377.3,0.0,2.3
2018-01-17 15:30:00,21.18,31.49,300.3,0.0,2.3
2018-01-17 16:00:00,21.11,32.36,217.1,0.0,2.3
2018-01-17 16:30:00,20.84,34.71,133.2,0.0,2.3
2018-01-17 17:00:00,19.06,40.73,46.52,0.0,2.3
2018-01-17 17:30:00,15.81,49.36,3.94,0.0,2.3
2018-01-17 18:00:00,14.57,50.58,0.06,0.0,2.3
2018-01-17 18:30:00,13.23,55.1,0.0,0.0,2.3
2018-01-17 19:00:00,12.23,58.94,0.0,0.0,2.3
2018-01-17 19:30:00,11.51,62.28,0.0,0.0,2.3
2018-01-17 20:00:00,10.91,65.15,0.0,0.0,2.3
2018-01-17 20:30:00,9.99,69.46,0.0,0.0,2.3
2018-01-17 21:00:00,9.19,73.5,0.0,0.0,2.3
2018-01-17 21:30:00,8.79,74.6,0.0,0.0,2.3
2018-01-17 22:00:00,9.23,72.2,0.0,0.0,2.3
2018-01-17 22:30:00,9.99,69.21,0.0,0.0,2.3
2018-01-17 23:00:00,9.41,72.9,0.0,0.0,2.3
2018-01-17 23:30:00,9.74,76.4,0.0,0.0,2.3
2018-01-18 00:00:00,9.92,77.8,0.0,0.0,1.19
2018-01-18 00:30:00,10.91,75.8,0.0,0.0,1.19
2018-01-18 01:00:00,10.88,76.5,0.0,0.0,1.19
2018-01-18 01:30:00,10.0,79.8,0.0,0.0,1.19
2018-01-18 02:00:00,8.86,83.9,0.0,0.0,1.19
2018-01-18 02:30:00,8.56,85.6,0.0,0.0,1.19
2018-01-18 03:00:00,9.39,86.1,0.0,0.0,1.19
2018-01-18 03:30:00,11.17,86.4,0.0,0.0,1.19
2018-01-18 04:00:00,11.72,81.0,0.0,0.0,1.19
2018-01-18 04:30:00,11.34,78.4,0.0,0.0,1.19
2018-01-18 05:00:00,9.75,81.8,0.0,0.0,1.19
2018-01-18 05:30:00,8.34,86.1,0.0,0.0,1.19
2018-01-18 06:00:00,7.86,85.8,0.0,0.0,1.19
2018-01-18 06:30:00,7.44,85.4,0.0,0.0,1.19
2018-01-18 07:00:00,7.1,86.2,0.12,0.0,1.19
2018-01-18 07:30:00,7.28,85.6,5.16,0.0,1.19
2018-01-18 08:00:00,7.75,85.1,51.8,0.0,1.19
2018-01-18 08:30:00,8.94,82.0,128.0,0.0,1.19
2018-01-18 09:00:00,11.68,71.7,211.1,0.0,1.19
2018-01-18 09:30:00,12.59,68.88,293.3,0.0,1.19
2018-01-18 10:00:00,13.11,67.54,366.3,0.0,1.19
2018-01-18 10:30:00,14.57,60.45,427.9,0.0,1.19
2018-01-18 11:00:00,15.93,51.48,478.9,0.0,1.19
2018-01-18 11:30:00,16.43,50.69,514.6,0.0,1.19
2018-01-18 12:00:00,16.58,49.41,535.2,0.0,1.19
2018-01-18 12:30:00,16.98,49.43,540.6,0.0,1.19
2018-01-18 13:00:00,17.16,48.27,528.6,0.0,1.19
2018-01-18 13:30:00,17.18,49.72,511.8,0.0,1.19
2018-01-18 14:00:00,17.31,51.57,476.0,0.0,1.19
2018-01-18 14:30:00,17.09,50.84,427.9,0.0,1.19
2018-01-18 15:00:00,16.62,54.05,278.3,0.0,1.19
2018-01-18 15:30:00,15.64,61.0,229.7,0.0,1.19
2018-01-18 16:00:00,15.26,63.12,201.7,0.0,1.19
2018-01-18 16:30:00,14.44,67.3,63.96,0.0,1.19
2018-01-18 17:00:00,12.8,74.4,16.58,0.0,1.19
2018-01-18 17:30:00,11.6,79.9,2.17,0.0,1.19
2018-01-18 18:00:00,10.74,83.4,0.0,0.0,1.19
2018-01-18 18:30:00,10.39,85.1,0.0,0.0,1.19
2018-01-18 19:00:00,10.4,85.1,0.0,0.0,1.19
2018-01-18 19:30:00,9.97,86.5,0.0,0.0,1.19
2018-01-18 20:00:00,9.79,87.3,0.0,0.0,1.19
2018-01-18 20:30:00,10.24,85.7,0.0,0.0,1.19
2018-01-18 21:00:00,10.22,84.5,0.0,0.0,1.19
2018-01-18 21:30:00,9.77,86.8,0.0,0.0,1.19
2018-01-18 22:00:00,9.75,87.9,0.0,0.0,1.19
2018-01-18 22:30:00,9.64,87.3,0.0,0.0,1.19
2018-01-18 23:00:00,9.77,85.8,0.0,0.0,1.19
2018-01-18 23:30:00,9.5,85.7,0.0,0.0,1.19
2018-01-19 00:00:00,9.39,86.9,0.0,0.0,1.07
2018-01-19 00:30:00,9.26,87.4,0.0,0.0,1.07
2018-01-19 01:00:00,9.39,87.3,0.0,0.0,1.07
2018-01-19 01:30:00,9.79,86.3,0.0,0.0,1.07
2018-01-19 02:00:00,9.95,84.0,0.0,0.0,1.07
2018-01-19 02:30:00,9.28,85.3,0.0,0.0,1.07
2018-01-19 03:00:00,9.01,85.6,0.0,0.0,1.07
2018-01-19 03:30:00,8.88,87.3,0.0,0.0,1.07
2018-01-19 04:00:00,8.72,88.2,0.0,0.0,1.07
2018-01-19 04:30:00,9.1,86.8,0.0,0.0,1.07
2018-01-19 05:00:00,8.68,87.2,0.0,0.0,1.07
